user_id,segment,city,neighborhood,lat,lng
synth_u_10dba588,loyal,İstanbul,Kadıköy,40.99633801615298,29.05078360980027
synth_u_1835e1bd,loyal,İstanbul,Kadıköy,40.98149837326171,29.01306530079261
synth_u_2074bee0,explorer,İstanbul,Şişli,41.06955755721327,28.976457869612773
synth_u_74e8ee83,budget,Ankara,Çankaya,39.909608188226954,32.85821571458979
synth_u_f00d5827,budget,Ankara,Çankaya,39.88042925216152,32.87248954204689
synth_u_1b6cb6b7,loyal,İstanbul,Bakırköy,40.95902090413989,28.83823070933091
synth_u_44bec4ff,healthy,İstanbul,Şişli,41.03909621752985,28.96817433815907
synth_u_668c5c44,budget,İstanbul,Şişli,41.0629348454986,28.994633918138643
synth_u_3dcc2fdf,explorer,İstanbul,Şişli,41.05626969130679,28.956768245553143
synth_u_3cb92064,budget,İstanbul,Şişli,41.06738436414627,28.969150445973224
synth_u_938fe015,explorer,İstanbul,Beşiktaş,41.043759204011266,29.03903812934815
synth_u_d0b4d960,loyal,İstanbul,Beşiktaş,41.03989584391382,29.044973933008468
synth_u_3e9006b8,explorer,İzmir,Konak,38.40299342383735,27.103568250003814
synth_u_9d13faff,budget,Ankara,Çankaya,39.90043303744554,32.83375451071107
synth_u_6f024726,loyal,İzmir,Konak,38.42827242110751,27.143156574119832
synth_u_deeb3463,loyal,Ankara,Çankaya,39.92239254328395,32.87772469887316
synth_u_f1b99f3d,loyal,İstanbul,Maltepe,40.93637328352293,29.103207430192665
synth_u_f49eaf1f,loyal,İstanbul,Beşiktaş,41.042476861483614,28.999430609324698
synth_u_5146dc0f,premium,İstanbul,Maltepe,40.93869172615818,29.13831021681498
synth_u_608a7e91,budget,İstanbul,Şişli,41.07102614046,28.985570568750653
synth_u_57fac2ff,explorer,İstanbul,Maltepe,40.9128594979952,29.164100084073166
synth_u_37bba35d,loyal,İstanbul,Beyoğlu,41.03683837901729,28.95056594904125
synth_u_23787aab,explorer,İstanbul,Beşiktaş,41.06800349264509,29.00457082787652
synth_u_f81d5dc8,explorer,İstanbul,Beyoğlu,41.02531213744905,28.95297608923183
synth_u_e8365fc3,loyal,Ankara,Çankaya,39.904421502346175,32.847583402226455
synth_u_98996c45,explorer,İstanbul,Üsküdar,41.025448184620714,28.988444574263085
synth_u_973a2759,explorer,İstanbul,Kadıköy,40.99842094201616,29.034274616602264
synth_u_151f2ebc,budget,İstanbul,Üsküdar,41.03462609559121,29.022832887856634
synth_u_f316f433,budget,İstanbul,Sarıyer,41.144163397561805,29.079007611469834
synth_u_e4ab3d43,loyal,İstanbul,Beşiktaş,41.04669930824033,29.017864698954323
synth_u_52393854,explorer,İstanbul,Üsküdar,41.01133090036765,29.048017617007204
synth_u_1871c6fe,budget,İstanbul,Maltepe,40.93082392036457,29.12697595346063
synth_u_70bbe7fa,explorer,İstanbul,Şişli,41.058448709735536,28.965882339616197
synth_u_d3477386,premium,İstanbul,Sarıyer,41.15703331852145,29.081842196668784
synth_u_5f570976,budget,İstanbul,Kadıköy,40.983802172867584,29.03211498715299
synth_u_4864e160,loyal,İstanbul,Kadıköy,40.98807546010787,29.001982411002853
synth_u_41731020,loyal,İstanbul,Şişli,41.06553661860346,28.969054287177237
synth_u_19cd549c,budget,Ankara,Çankaya,39.91535288804444,32.84094478909364
synth_u_67c091da,loyal,İstanbul,Beyoğlu,41.03583295721068,28.963479748653157
synth_u_0eaa089b,explorer,İstanbul,Şişli,41.05698814282107,28.968513650717377
synth_u_1a12011d,healthy,İstanbul,Kadıköy,40.99052401100136,29.05508022041831
synth_u_32c3fd87,explorer,İstanbul,Beşiktaş,41.01621499491607,28.981269754573212
synth_u_ca98678c,explorer,İstanbul,Bakırköy,40.99166252779254,28.86220141209829
synth_u_780b91cb,budget,İstanbul,Beyoğlu,41.02846885275374,28.96205090800373
synth_u_181af36f,explorer,İstanbul,Maltepe,40.92399300960129,29.165295800407034
synth_u_b668d649,explorer,İstanbul,Kadıköy,40.96899899924458,29.018619437527576
synth_u_76c8c899,healthy,İstanbul,Şişli,41.040071208614535,28.994445247094546
synth_u_bc11d304,explorer,İstanbul,Kadıköy,40.971180344517165,29.015743656041614
synth_u_7799c911,healthy,İstanbul,Kadıköy,41.01205036173395,29.001903877396845
synth_u_9404fbd5,healthy,İstanbul,Şişli,41.06559732364711,29.011660055932616
synth_u_30734621,loyal,İstanbul,Maltepe,40.937648098912206,29.145235913918924
synth_u_7f03d934,loyal,İstanbul,Kadıköy,40.98167781586913,28.999742875374626
synth_u_bcc21635,loyal,İstanbul,Maltepe,40.94807968716496,29.143755046429934
synth_u_6cd15cc7,loyal,İstanbul,Beşiktaş,41.051210322820374,29.043231788024126
synth_u_f93d2ca1,loyal,İstanbul,Bakırköy,40.981914771732306,28.848209395180024
synth_u_5af8305d,budget,İstanbul,Maltepe,40.929423801962976,29.153315760325626
synth_u_832ee267,loyal,Ankara,Çankaya,39.88231327142344,32.82890289740497
synth_u_95882eea,loyal,İstanbul,Şişli,41.043294145010925,28.987230434569824
synth_u_3abf782d,premium,İstanbul,Sarıyer,41.17954796060912,29.01536989599117
synth_u_5d12f8d4,loyal,İstanbul,Beyoğlu,41.06282556045435,28.975650035035617
synth_u_2e0a81d0,premium,İstanbul,Kadıköy,41.01307698167157,29.01640867049646
synth_u_b19893b1,loyal,İstanbul,Sarıyer,41.17657004808482,29.0686035699619
synth_u_2493e722,loyal,İstanbul,Beşiktaş,41.029098331650125,29.01356300536421
synth_u_52338006,budget,İzmir,Konak,38.43385806859933,27.142836483242743
synth_u_2b7141f5,budget,İstanbul,Beşiktaş,41.03462719860548,29.040482821294326
synth_u_f7874efb,premium,İstanbul,Kadıköy,41.00034714842068,29.019084620407646
synth_u_bdc3c61b,budget,İzmir,Konak,38.43566572075441,27.11424295251453
synth_u_565bc65c,premium,İstanbul,Kadıköy,41.01371943956161,29.038869521818008
synth_u_4f8f3ac8,loyal,İstanbul,Beşiktaş,41.044885293173444,29.040434341524527
synth_u_bb4a9c3c,loyal,İstanbul,Kadıköy,41.00382113387506,29.009029381498333
synth_u_d13c8c61,budget,İstanbul,Beyoğlu,41.04335646342749,28.945130899649214
synth_u_5d26e406,premium,İstanbul,Beyoğlu,41.045694161436835,28.951220391017017
synth_u_1a068978,healthy,İstanbul,Kadıköy,40.99906447555142,29.054959050986913
synth_u_05f8763f,explorer,İstanbul,Beşiktaş,41.06787643453465,28.996583289016936
synth_u_6439344f,explorer,İstanbul,Maltepe,40.94413236380643,29.111139610221162
synth_u_1b7b47db,budget,Ankara,Çankaya,39.9257367419281,32.8399040985138
synth_u_c1a16bed,loyal,İstanbul,Kadıköy,41.00897314584392,29.048321531401072
synth_u_701271fa,healthy,İzmir,Konak,38.442229172859264,27.154692187065194
synth_u_caa21c22,premium,İstanbul,Üsküdar,41.04585972140632,29.00348126149617
synth_u_afbfb75c,explorer,İstanbul,Beyoğlu,41.035570941640096,29.008627846362764
synth_u_da1559c2,budget,İstanbul,Beşiktaş,41.02186198708217,28.98521134088521
synth_u_1f88928f,budget,İstanbul,Bakırköy,40.951134280844244,28.860137593698305
synth_u_c6b5cc2e,loyal,İstanbul,Bakırköy,40.95985918453181,28.897299298957254
synth_u_989fa7db,healthy,İstanbul,Beyoğlu,41.013561501072886,28.989329106328206
synth_u_786e7eba,explorer,İstanbul,Beyoğlu,41.0594581290271,28.94185877081748
synth_u_9d0d3186,premium,İstanbul,Bakırköy,41.00194242284621,28.857619761859706
synth_u_b54af71c,loyal,İstanbul,Beşiktaş,41.03520822111141,28.99050110034814
synth_u_682b3568,premium,İstanbul,Beşiktaş,41.03768738448478,29.00958063935758
synth_u_a33c3f80,explorer,İstanbul,Bakırköy,40.98489790947024,28.903348532321083
synth_u_52b909da,loyal,İstanbul,Beşiktaş,41.02299290714577,28.9845441969107
synth_u_5e944f55,healthy,İstanbul,Şişli,41.07021571496517,29.016692112172407
synth_u_1b840b63,loyal,İstanbul,Maltepe,40.95005457405249,29.14320396612839
synth_u_237e8bff,loyal,İstanbul,Kadıköy,40.987921512297106,29.042292166818736
synth_u_c0c2ae09,healthy,İstanbul,Kadıköy,41.00857157048424,29.056551759530766
synth_u_5282ec3b,healthy,İstanbul,Kadıköy,40.98150906149958,29.02915670514219
synth_u_014bc5cc,explorer,İstanbul,Bakırköy,40.976796106315206,28.900359591932418
synth_u_4afc58b6,budget,İstanbul,Şişli,41.06001609963252,28.984003018435846
synth_u_edb3c5b3,explorer,İstanbul,Üsküdar,41.012330787245034,28.98103628560843
synth_u_c04495d6,loyal,İstanbul,Bakırköy,40.98163304135455,28.83924375946408
synth_u_585f58a4,loyal,İstanbul,Beyoğlu,41.01213003412524,29.005450233854358
synth_u_d2e8140c,budget,İstanbul,Şişli,41.07383903040992,29.00615635152515
synth_u_1bf985b9,budget,İstanbul,Şişli,41.08594089722059,28.9786753330507
synth_u_38cee312,budget,İstanbul,Bakırköy,40.98614554260138,28.874613811638586
synth_u_f4acbd7a,budget,İstanbul,Kadıköy,41.017440366274464,29.020041679542476
synth_u_48c6a119,loyal,İstanbul,Beşiktaş,41.01596071864567,28.975194974148256
synth_u_9c03355d,explorer,İstanbul,Bakırköy,40.97329881241802,28.863156463152542
synth_u_13ded9a4,loyal,İstanbul,Şişli,41.047172958259196,29.01845657472109
synth_u_28f6eabf,explorer,İstanbul,Kadıköy,40.99945933436769,29.03592991853849
synth_u_cf93763b,explorer,İstanbul,Kadıköy,40.99587806202591,29.02386452000873
synth_u_cefe926a,premium,İstanbul,Kadıköy,41.00380222045837,29.02070099413557
synth_u_d3cd4400,explorer,İstanbul,Bakırköy,40.99232235791701,28.84603450618182
synth_u_4be30013,loyal,Ankara,Çankaya,39.90751407219353,32.86825910566094
synth_u_f500ae38,loyal,İstanbul,Beşiktaş,41.06313828768507,29.0442092581784
synth_u_51c09f9c,budget,İstanbul,Beşiktaş,41.01906798038415,29.041544945554286
synth_u_86e18cb3,budget,İstanbul,Üsküdar,41.018764896340244,29.014986242539642
synth_u_f605786f,loyal,İstanbul,Üsküdar,41.03814889708003,29.002312866758114
synth_u_3808f4a7,loyal,İstanbul,Beşiktaş,41.02571237722958,29.012118276332334
synth_u_d9a84ca6,budget,İstanbul,Beşiktaş,41.05402036743178,29.031314635744423
synth_u_c527ed04,loyal,İzmir,Konak,38.42229658152428,27.10345540242562
synth_u_c316e210,premium,İstanbul,Şişli,41.03654705045378,28.983500375281963
synth_u_09bbe929,budget,İstanbul,Bakırköy,40.960669276671936,28.85522236377297
synth_u_5e54c128,loyal,İstanbul,Kadıköy,40.96770726099311,29.049516740312974
synth_u_8be41a29,loyal,İstanbul,Beyoğlu,41.03478617332275,29.00367700236268
synth_u_f0a480ec,healthy,Ankara,Çankaya,39.88782204173238,32.84095814861986
synth_u_56e67125,explorer,İzmir,Konak,38.4180605879104,27.110941041804956
synth_u_ab13d86a,explorer,İstanbul,Şişli,41.04520978156557,28.974312140356464
synth_u_0911210a,premium,İstanbul,Beyoğlu,41.02829240840819,28.96011317956867
synth_u_5390dd93,healthy,İstanbul,Beyoğlu,41.052268466044325,28.99313846135108
synth_u_9937ecaf,healthy,İstanbul,Şişli,41.054647576788035,28.99158220129849
synth_u_4a87a6ee,budget,İstanbul,Kadıköy,40.993681706137416,29.03371772001645
synth_u_52cab7c6,explorer,İstanbul,Kadıköy,40.981603528971775,29.019095046401294
synth_u_b1b81e74,loyal,İstanbul,Üsküdar,41.03269170877545,28.997913188992374
synth_u_9ab2425a,budget,İstanbul,Üsküdar,41.02219165311247,28.99152993437467
synth_u_04655804,explorer,İstanbul,Bakırköy,40.976768449797525,28.90164907066433
synth_u_64f9bf91,explorer,İzmir,Konak,38.42049429272454,27.152092943691958
synth_u_588fb834,healthy,İstanbul,Üsküdar,41.03698858613903,29.009023165121903
synth_u_9e3b49de,loyal,İstanbul,Bakırköy,40.950867106037336,28.872210464321277
synth_u_1533e175,explorer,İstanbul,Üsküdar,41.04615425519449,29.044872405538637
synth_u_6b5bb499,loyal,İstanbul,Kadıköy,40.99359154383304,28.992742510868606
synth_u_0268e95f,explorer,İstanbul,Beyoğlu,41.02436965062342,28.977358803906572
synth_u_869d3e54,loyal,İstanbul,Maltepe,40.95804991167561,29.102180932090516
synth_u_6e1dd5d6,loyal,İstanbul,Beşiktaş,41.04927464013038,28.991656088748496
synth_u_e4e534d0,loyal,İstanbul,Şişli,41.05243792343047,28.980363400216728
synth_u_7ba6ab12,budget,İstanbul,Bakırköy,40.966587818396754,28.895288516442736
synth_u_2b97672f,budget,İstanbul,Sarıyer,41.18083166757713,29.01761157148245
synth_u_f73345ec,explorer,İstanbul,Beyoğlu,41.04329178786787,28.99173616133903
synth_u_b7defc34,healthy,İstanbul,Şişli,41.07467169247514,28.991821054777642
synth_u_df738b5d,explorer,Ankara,Çankaya,39.88879278362708,32.89107488510211
synth_u_30110399,loyal,İstanbul,Beyoğlu,41.011389836256306,28.946697198850405
synth_u_eef6a0f5,premium,İstanbul,Beyoğlu,41.01065144757586,29.007925984837993
synth_u_ebb7e626,loyal,İstanbul,Beşiktaş,41.02356711142073,29.032383547140306
synth_u_8b123ecc,healthy,İstanbul,Beşiktaş,41.046257199979664,29.01418002206046
synth_u_e8cb6315,loyal,İstanbul,Beyoğlu,41.029621416977456,28.994380467388197
synth_u_2f9841e9,healthy,İstanbul,Beyoğlu,41.06153909878032,28.94521727489769
synth_u_2b29aa37,loyal,İstanbul,Kadıköy,40.996484796929764,29.035854154585742
synth_u_04786a56,premium,İstanbul,Maltepe,40.91047435994298,29.11408091823519
synth_u_68f614bb,explorer,İstanbul,Şişli,41.08314555918761,28.982214393356873
synth_u_34f8c26f,healthy,İstanbul,Şişli,41.07401175157485,28.97243139776093
synth_u_c002899b,loyal,İstanbul,Kadıköy,40.97210924129003,29.04285869407578
synth_u_995e094e,explorer,İstanbul,Şişli,41.05177028260076,28.957817382719544
synth_u_853e694a,healthy,İstanbul,Maltepe,40.914398995357466,29.100769968728496
synth_u_90fba0fa,explorer,İstanbul,Beyoğlu,41.030929414869355,28.94325127904187
synth_u_4ef49044,budget,İstanbul,Üsküdar,41.03807506617583,29.04135931806312
synth_u_08c1343a,budget,İstanbul,Şişli,41.03685132523938,29.015856182938197
synth_u_1ed19c60,explorer,İstanbul,Kadıköy,40.984353082350744,29.001836495436237
synth_u_76885ac3,budget,İstanbul,Kadıköy,40.972811210851845,29.01165610781314
synth_u_297c1060,explorer,İstanbul,Kadıköy,40.9773783642048,29.00955272457148
synth_u_42e1c685,healthy,İstanbul,Üsküdar,41.02042225042734,28.989183916226104
synth_u_02a2d5cc,loyal,İstanbul,Şişli,41.065796875020254,29.008898286340425
synth_u_9a920203,loyal,İstanbul,Şişli,41.07678839135891,28.997927357913337
synth_u_14b50813,healthy,İstanbul,Beşiktaş,41.0669772390279,28.98796036042844
synth_u_ccd89f9f,premium,İstanbul,Şişli,41.04952365755787,29.00393740543071
synth_u_6819fd70,explorer,İstanbul,Beyoğlu,41.021976989015165,28.96831795316593
synth_u_77d277c6,budget,Ankara,Çankaya,39.88717297560598,32.8978387643227
synth_u_2013162f,loyal,İstanbul,Beyoğlu,41.06038673575601,28.974449795912406
synth_u_0c41eb7e,loyal,İstanbul,Maltepe,40.95380712479515,29.09947210426443
synth_u_11769995,explorer,İstanbul,Kadıköy,40.98014230500058,29.009988959423193
synth_u_f3a6af84,explorer,İstanbul,Maltepe,40.91287108840985,29.165410994219783
synth_u_9fd876e1,explorer,İstanbul,Beyoğlu,41.058791662378724,29.003688459077594
synth_u_d1a15c84,loyal,İstanbul,Maltepe,40.9283069996225,29.15859923381222
synth_u_a4730966,healthy,Ankara,Çankaya,39.88228483379699,32.845059605916425
synth_u_ad2a6db7,healthy,İstanbul,Üsküdar,40.998067388839345,29.04994907954695
synth_u_55a99c51,budget,İzmir,Konak,38.41009711903145,27.149137512599548
synth_u_d54a7552,explorer,İstanbul,Beşiktaş,41.04337709408244,29.010747214947692
synth_u_ceddb106,loyal,İstanbul,Beşiktaş,41.03599565231379,29.006752781425778
synth_u_e27972dc,premium,İstanbul,Beyoğlu,41.02751985878916,28.943129508388207
synth_u_7d2fb9cb,budget,Ankara,Çankaya,39.88101377294163,32.886145632824736
synth_u_0db1968a,loyal,İstanbul,Beşiktaş,41.04038554785005,28.988391508781124
synth_u_303d98b3,healthy,İstanbul,Kadıköy,41.00279967260971,29.024294632752795
synth_u_c37d8e57,premium,İstanbul,Maltepe,40.91509379819993,29.155284801085415
synth_u_020dacc7,healthy,İstanbul,Maltepe,40.95913905116154,29.1475076917344
synth_u_3e58122b,budget,İstanbul,Kadıköy,40.994035078512965,29.060531576158105
synth_u_46df4d8c,budget,İstanbul,Üsküdar,41.005747941907224,29.026570640696367
synth_u_1a4e18c0,explorer,İstanbul,Üsküdar,41.006339158690935,29.021906080147502
synth_u_13a7b1cf,healthy,İstanbul,Beşiktaş,41.03081863948732,29.02400323314802
synth_u_87a62399,premium,İstanbul,Maltepe,40.93789400057138,29.12069711785574
synth_u_83ec86cd,loyal,İstanbul,Beşiktaş,41.06240197553823,29.01138630449124
synth_u_fa17abec,loyal,İstanbul,Şişli,41.053491567876456,28.959445509178064
synth_u_a1a112bc,explorer,İstanbul,Üsküdar,41.03965882455464,29.030058449125388
synth_u_6a06fd04,premium,İstanbul,Üsküdar,41.03200324766038,29.001915318129456
synth_u_d6d1e102,healthy,İstanbul,Beşiktaş,41.05325602928197,29.010175806301717
synth_u_6b5bdc4b,loyal,İstanbul,Beyoğlu,41.03173993416612,28.976244769395315
synth_u_0e2a3505,explorer,İstanbul,Üsküdar,41.04972159743584,29.0192343215949
synth_u_2f650eda,explorer,İstanbul,Beşiktaş,41.061285687250624,29.017957979765235
synth_u_ca02682d,healthy,İstanbul,Beyoğlu,41.01942045900726,28.96888328065148
synth_u_21968550,premium,İstanbul,Beyoğlu,41.045883603814055,28.971153961409264
synth_u_da7e3fc8,premium,İstanbul,Kadıköy,40.96544111922395,29.046394872486957
synth_u_e498b25f,explorer,İstanbul,Beşiktaş,41.031376773521146,29.029520336283916
synth_u_6365051a,explorer,İstanbul,Maltepe,40.93858790186692,29.102624170565463
synth_u_ef171fa2,loyal,İstanbul,Beyoğlu,41.06243479027058,28.980212886145093
synth_u_6d10c863,loyal,İstanbul,Şişli,41.04408605054108,28.981734574609167
synth_u_ba433028,premium,İstanbul,Bakırköy,40.9664653478434,28.907549678501155
synth_u_74a4c3c0,premium,İstanbul,Sarıyer,41.14447475708074,29.073029441672308
synth_u_63833351,healthy,İstanbul,Beşiktaş,41.05959474145078,29.015701407460565
synth_u_a9d0bf4c,healthy,İstanbul,Üsküdar,41.018817138446174,29.023621885590842
synth_u_4c148b3e,explorer,İstanbul,Maltepe,40.939687802421886,29.13260978086543
synth_u_2e63e8f1,budget,İstanbul,Beşiktaş,41.053829933067846,28.994301748933246
synth_u_341e3465,healthy,İstanbul,Beyoğlu,41.05753001559847,28.9997862954984
synth_u_6a4a6904,premium,İstanbul,Maltepe,40.958536146585395,29.16553875966973
synth_u_393fc8af,loyal,İstanbul,Sarıyer,41.15326904010477,29.061979067912013
synth_u_614a0de8,explorer,İstanbul,Üsküdar,41.02213020140085,29.02084730728471
synth_u_670eee96,loyal,İstanbul,Şişli,41.036354933693616,29.008218850388662
synth_u_23e73de2,healthy,İstanbul,Bakırköy,40.98792451976906,28.89881508499506
synth_u_829e9b36,budget,İstanbul,Beşiktaş,41.015906653250916,29.029046969979323
synth_u_5fa05097,loyal,İzmir,Konak,38.42648867813708,27.142311320531494
synth_u_978f64ef,budget,İstanbul,Şişli,41.08460424757167,29.010387307391706
synth_u_4bcee874,budget,İstanbul,Maltepe,40.92713000838761,29.13587636879234
synth_u_35c5d0c1,explorer,İstanbul,Maltepe,40.95720565719127,29.149065004963273
synth_u_f6d7646d,loyal,İstanbul,Maltepe,40.93371523041478,29.10341312470397
synth_u_d065a33c,budget,İstanbul,Kadıköy,41.01555847401643,29.00638231342267
synth_u_087c79b9,explorer,Ankara,Çankaya,39.89269002726359,32.88918298322224
synth_u_da7ae5c8,budget,İstanbul,Şişli,41.03672813679489,28.9988931199068
synth_u_a4fd77b4,explorer,İstanbul,Şişli,41.048786986207794,29.001397325405048
synth_u_e65f22ef,premium,İstanbul,Kadıköy,40.96891803664754,29.00717742300385
synth_u_4d7d77ef,explorer,İstanbul,Beşiktaş,41.05252879595252,28.974231143799816
synth_u_66b0f5b0,explorer,İstanbul,Kadıköy,41.01027785367125,29.04159501191238
synth_u_9f9a675b,premium,İstanbul,Şişli,41.07177369631157,28.958599252773702
synth_u_cf9dc931,explorer,İstanbul,Beşiktaş,41.03646059729113,29.031858728974566
synth_u_f727feb4,loyal,İstanbul,Üsküdar,40.999370897703926,29.019834625959177
synth_u_b81ff414,loyal,İstanbul,Şişli,41.07132335277645,28.996281655601607
synth_u_335163a3,budget,İstanbul,Üsküdar,41.01958561456428,28.99504142802483
synth_u_01e80435,budget,İstanbul,Kadıköy,41.00323292696735,29.017068121416113
synth_u_fffb6627,budget,İstanbul,Kadıköy,40.9787441976727,28.997927082216826
synth_u_1a47acc1,loyal,İstanbul,Bakırköy,40.965774097838185,28.903394614180797
synth_u_440e6243,loyal,İstanbul,Üsküdar,41.011978342355526,29.016571671847927
synth_u_88c7115f,loyal,İstanbul,Şişli,41.06720106889951,29.00744484514722
synth_u_48f86a64,explorer,İstanbul,Kadıköy,40.990777434663386,29.034426529470306
synth_u_a565373a,explorer,İstanbul,Kadıköy,40.983291794975194,29.0145571790487
synth_u_2c3940bc,explorer,İstanbul,Beyoğlu,41.028624997991784,28.99030987785383
synth_u_ce4d2146,explorer,İstanbul,Maltepe,40.90977510279842,29.099355752094517
synth_u_95f66e78,healthy,Ankara,Çankaya,39.92765297280795,32.85561101700896
synth_u_47747299,loyal,İstanbul,Beyoğlu,41.03132875645272,28.99166202683519
synth_u_3a066460,explorer,İstanbul,Beyoğlu,41.01712596993538,28.94735999585378
synth_u_a4068a38,budget,İstanbul,Beşiktaş,41.05945189626868,29.012008043032914
synth_u_8d4f97f7,explorer,İstanbul,Maltepe,40.943999434215094,29.14054310773833
synth_u_d6a8ad14,budget,İstanbul,Bakırköy,40.99612800622383,28.840147047169324
synth_u_6e52858d,premium,İstanbul,Kadıköy,40.996870096995714,28.995834563062765
synth_u_45d78d96,healthy,İstanbul,Bakırköy,40.95682935172476,28.886685221869897
synth_u_79ca5d4e,loyal,İstanbul,Beyoğlu,41.02761379068534,28.97843421248429
synth_u_e08c7c0f,healthy,İstanbul,Şişli,41.07280142616723,29.013872178266336
synth_u_8408acdf,explorer,İstanbul,Maltepe,40.91045979736069,29.152274420882293
synth_u_47468aa5,loyal,İstanbul,Beşiktaş,41.06847841015017,29.01854013564375
synth_u_55bf939e,explorer,İstanbul,Şişli,41.059278919230344,28.9918948564192
synth_u_86b9ee24,healthy,İstanbul,Maltepe,40.95721180649428,29.142758801326696
synth_u_6d5d329e,explorer,İstanbul,Beyoğlu,41.01125340039258,29.00320795314031
synth_u_d590e1bd,loyal,İstanbul,Şişli,41.082014948392434,28.964085717845013
synth_u_c1296220,budget,Ankara,Çankaya,39.916408963681434,32.85711852158594
synth_u_b38acf38,loyal,Ankara,Çankaya,39.893666764192666,32.88577071702834
synth_u_8aadd95d,loyal,İstanbul,Beyoğlu,41.05762654104099,28.954221376856804
synth_u_1314f4cd,loyal,İzmir,Konak,38.39589872636609,27.126291784710354
synth_u_bff4f1fc,loyal,İstanbul,Beşiktaş,41.02044246067207,29.006300046756653
synth_u_de65b1ee,loyal,İstanbul,Beyoğlu,41.02530050309557,28.985994105879556
synth_u_7c444e7a,loyal,İzmir,Konak,38.44610741168994,27.14773386706514
synth_u_5e7410e0,budget,İstanbul,Maltepe,40.922123074290624,29.094979964125688
synth_u_017bcf0b,loyal,İstanbul,Beyoğlu,41.04324820754124,28.99106366641123
synth_u_41b68814,loyal,İstanbul,Kadıköy,40.999302910820326,29.052693131662647
synth_u_ecf4f434,premium,İstanbul,Beşiktaş,41.06891436442675,29.003653290984637
synth_u_6afb6ea5,explorer,İstanbul,Kadıköy,40.97889866329022,28.99503763571472
synth_u_9b43a9c6,budget,İstanbul,Beyoğlu,41.04675658971344,28.96806260018193
synth_u_94a77e4e,loyal,İstanbul,Kadıköy,40.97098993785141,29.050613287921408
synth_u_d096be45,loyal,İstanbul,Kadıköy,40.999580752873186,29.001254160266235
synth_u_3a210639,loyal,İstanbul,Beşiktaş,41.05906036875673,29.023785779938017
synth_u_f63fe131,loyal,İstanbul,Şişli,41.04490060684532,29.018897042071202
synth_u_db53752b,loyal,İstanbul,Üsküdar,41.004073543314696,28.991253472566108
synth_u_3da1ad04,loyal,İstanbul,Kadıköy,40.98313986194256,29.04705944422307
synth_u_fc432784,loyal,İstanbul,Beşiktaş,41.02225478683002,28.98486167661436
synth_u_2de390eb,loyal,İstanbul,Bakırköy,40.98298391819143,28.851396121262972
synth_u_33465144,explorer,İstanbul,Bakırköy,41.00271891914467,28.864371333895313
synth_u_491a7fef,loyal,İstanbul,Beşiktaş,41.06932306056259,28.975793177544425
synth_u_f8ce997f,explorer,İstanbul,Beyoğlu,41.03860923740552,28.948157458141246
synth_u_184853f5,explorer,İstanbul,Kadıköy,40.964419293144296,29.0513587321647
synth_u_a0fde117,budget,İstanbul,Maltepe,40.92899404020627,29.139623152124294
synth_u_8ac24aa5,loyal,İstanbul,Üsküdar,41.04526370710873,28.98484910441266
synth_u_7624a3ba,budget,İstanbul,Üsküdar,41.039418846772485,28.98606649148623
synth_u_59ea0aae,budget,Ankara,Çankaya,39.87911014599542,32.8926855817167
synth_u_dc1c6b79,loyal,İstanbul,Şişli,41.03386661043245,29.000233958461994
synth_u_de0cd007,premium,Ankara,Çankaya,39.891236852379684,32.85899580497274
synth_u_738d1841,healthy,İstanbul,Üsküdar,41.00895863671596,29.00061989859021
synth_u_93a05a29,loyal,İstanbul,Beyoğlu,41.01361467843562,28.96881671441611
synth_u_e0cbf931,loyal,Ankara,Çankaya,39.904795354500145,32.87201334278194
synth_u_3e41f3e1,premium,İzmir,Konak,38.434438690099746,27.118979891692366
synth_u_e119451c,budget,İstanbul,Şişli,41.06284870892151,28.974311381181206
synth_u_159689e5,loyal,İstanbul,Beşiktaş,41.027611902058005,29.037764019717546
synth_u_da519e31,loyal,İzmir,Konak,38.42079093470083,27.147109919939815
synth_u_3e883b23,explorer,İstanbul,Kadıköy,40.99927915791223,29.010980454759032
synth_u_3bd9d925,explorer,İzmir,Konak,38.404033058705075,27.152606007851944
synth_u_0ca68e3b,budget,İstanbul,Sarıyer,41.185460589317096,29.023542600190225
synth_u_b8daebdf,explorer,İstanbul,Bakırköy,40.969766655820926,28.878355671335612
synth_u_dd745563,explorer,Ankara,Çankaya,39.906838188474765,32.867246839982535
synth_u_49a3c89f,budget,İstanbul,Maltepe,40.96132636261285,29.13331413244043
synth_u_a60b0e58,loyal,İstanbul,Kadıköy,40.97634720854504,29.00756325338603
synth_u_46c9c150,loyal,İstanbul,Şişli,41.06546944690067,29.00906810902114
synth_u_1afdbc97,budget,Ankara,Çankaya,39.922009950618246,32.85036954342698
synth_u_56fc3c61,premium,İstanbul,Bakırköy,40.958029873748714,28.84394277825645
synth_u_1cc3af84,explorer,İzmir,Konak,38.41236706919369,27.15918907534646
synth_u_3a00a0da,explorer,İstanbul,Şişli,41.04971098402016,29.021212956675992
synth_u_275f5a1d,loyal,İstanbul,Maltepe,40.960800654073985,29.14097426306521
synth_u_9b3b14e7,explorer,İstanbul,Beyoğlu,41.056959471179034,28.985348541730477
synth_u_cdd887b1,explorer,İstanbul,Üsküdar,41.005151439458935,29.001459462944798
synth_u_4251cb90,loyal,İstanbul,Kadıköy,40.963870157117455,29.04216629547514
